Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Amount,Footfall_Count,Energy_Consumption,Month,Year
366,16-01-2023 05:00,29,82,1,133.2,133.2,16,37.38,1,2023
367,16-01-2023 06:00,69,87,1,149.35,149.35,27,41.86,1,2023
368,16-01-2023 07:00,47,40,1,98.37,98.37,32,47.17,1,2023
369,16-01-2023 08:00,94,50,1,54.27,54.27,44,52.66,1,2023
370,16-01-2023 09:00,190,73,1,20.78,20.78,41,51.52,1,2023
371,16-01-2023 10:00,197,29,2,127.93,255.86,52,52.05,1,2023
372,16-01-2023 11:00,144,51,3,192.21,576.63,52,52.22,1,2023
373,16-01-2023 12:00,176,42,1,111.13,111.13,59,59.63,1,2023
374,16-01-2023 13:00,85,29,1,129.95,129.95,58,49.12,1,2023
375,16-01-2023 14:00,39,66,1,113.06,113.06,58,49.91,1,2023
376,16-01-2023 15:00,100,17,1,73.29,73.29,56,56.59,1,2023
377,16-01-2023 16:00,33,31,1,128.75,128.75,40,46.01,1,2023
378,16-01-2023 17:00,101,92,1,146.35,146.35,39,39.89,1,2023
379,16-01-2023 18:00,23,52,1,162.26,162.26,40,38.87,1,2023
380,16-01-2023 19:00,10,39,1,143.79,143.79,44,37.55,1,2023
381,16-01-2023 20:00,69,60,1,77.07,77.07,39,32.44,1,2023
382,16-01-2023 21:00,100,94,1,124.46,124.46,37,28.1,1,2023
383,16-01-2023 22:00,34,99,1,25.27,25.27,32,28.32,1,2023
384,16-01-2023 23:00,180,51,1,189.35,189.35,30,25.15,1,2023
385,17-01-2023 00:00,138,84,1,31.06,31.06,27,27.44,1,2023
386,17-01-2023 01:00,147,16,1,53.89,53.89,32,25.14,1,2023
387,17-01-2023 02:00,186,98,1,98.76,98.76,29,27.36,1,2023
388,17-01-2023 03:00,96,14,1,59.85,59.85,32,34.36,1,2023
389,17-01-2023 04:00,1,90,1,110.19,110.19,25,32.02,1,2023
390,17-01-2023 05:00,69,84,1,31.7,31.7,39,36.51,1,2023
391,17-01-2023 06:00,4,42,1,111.92,111.92,28,40.68,1,2023
392,17-01-2023 07:00,16,51,1,204.92,204.92,35,39.95,1,2023
393,17-01-2023 08:00,24,24,1,85.92,85.92,51,46.7,1,2023
394,17-01-2023 09:00,80,82,2,130.12,260.24,51,51.67,1,2023
395,17-01-2023 10:00,2,43,1,26.32,26.32,52,53.56,1,2023
396,17-01-2023 11:00,128,73,2,21.66,43.32,47,54.95,1,2023
397,17-01-2023 12:00,160,19,1,101.29,101.29,49,55.42,1,2023
398,17-01-2023 13:00,84,84,1,31.53,31.53,63,53.66,1,2023
399,17-01-2023 14:00,152,61,1,89.66,89.66,51,54.98,1,2023
400,17-01-2023 15:00,140,94,1,117.95,117.95,54,53.01,1,2023
401,17-01-2023 16:00,178,63,2,169.44,338.88,39,49.66,1,2023
402,17-01-2023 17:00,163,26,2,157.53,315.06,44,47.02,1,2023
403,17-01-2023 18:00,124,95,1,155.68,155.68,45,38.24,1,2023
404,17-01-2023 19:00,33,35,1,194.73,194.73,42,37.06,1,2023
405,17-01-2023 20:00,161,67,1,44.21,44.21,45,35.1,1,2023
406,17-01-2023 21:00,189,56,1,187.26,187.26,34,32.31,1,2023
407,17-01-2023 22:00,179,40,1,101.11,101.11,29,28.68,1,2023
408,17-01-2023 23:00,171,29,1,123.96,123.96,26,28.15,1,2023
409,18-01-2023 00:00,101,6,1,47.51,47.51,32,22.1,1,2023
410,18-01-2023 01:00,12,52,1,154.91,154.91,37,29.99,1,2023
411,18-01-2023 02:00,67,1,1,88.46,88.46,35,25.85,1,2023
412,18-01-2023 03:00,65,52,1,154.77,154.77,35,27.01,1,2023
413,18-01-2023 04:00,161,24,1,87.15,87.15,32,33.93,1,2023
414,18-01-2023 05:00,168,34,1,191.91,191.91,31,40.8,1,2023
415,18-01-2023 06:00,74,7,1,31.78,31.78,31,41.03,1,2023
416,18-01-2023 07:00,43,75,1,152.15,152.15,41,46.98,1,2023
417,18-01-2023 08:00,44,11,1,23.15,23.15,52,51.62,1,2023
418,18-01-2023 09:00,29,36,2,171.55,343.1,48,49.58,1,2023
419,18-01-2023 10:00,141,20,2,71.65,143.3,49,54.96,1,2023
420,18-01-2023 11:00,12,63,1,166.44,166.44,49,53.18,1,2023
421,18-01-2023 12:00,95,80,2,40.44,80.88,47,51.92,1,2023
422,18-01-2023 13:00,46,63,1,168.2,168.2,55,59.38,1,2023
423,18-01-2023 14:00,130,69,2,34.86,69.72,59,54.85,1,2023
424,18-01-2023 15:00,35,88,1,127.17,127.17,51,54.36,1,2023
425,18-01-2023 16:00,81,30,1,29.41,29.41,49,50.84,1,2023
426,18-01-2023 17:00,90,30,1,28.83,28.83,51,44.99,1,2023
427,18-01-2023 18:00,8,97,1,114.47,114.47,45,41.34,1,2023
428,18-01-2023 19:00,93,84,1,31.06,31.06,47,35.09,1,2023
429,18-01-2023 20:00,154,22,1,45.03,45.03,37,26.18,1,2023
430,18-01-2023 21:00,90,61,1,91.49,91.49,40,31.93,1,2023
431,18-01-2023 22:00,162,21,1,132.63,132.63,43,28.51,1,2023
432,18-01-2023 23:00,115,37,1,73.59,73.59,34,29.43,1,2023
433,19-01-2023 00:00,105,27,1,56.81,56.81,44,29.9,1,2023
434,19-01-2023 01:00,135,35,1,191.53,191.53,39,28.48,1,2023
435,19-01-2023 02:00,196,38,1,37.45,37.45,28,27.75,1,2023
436,19-01-2023 03:00,58,60,1,80.62,80.62,31,28.47,1,2023
437,19-01-2023 04:00,114,70,1,200.78,200.78,38,30.06,1,2023
438,19-01-2023 05:00,75,32,1,49.05,49.05,27,36.95,1,2023
439,19-01-2023 06:00,157,80,1,40.97,40.97,33,37.09,1,2023
440,19-01-2023 07:00,120,92,1,149.62,149.62,33,45.04,1,2023
441,19-01-2023 08:00,164,80,1,40.98,40.98,40,45.46,1,2023
442,19-01-2023 09:00,21,27,1,53.12,53.12,45,52.21,1,2023
443,19-01-2023 10:00,164,3,1,147.65,147.65,57,51.94,1,2023
444,19-01-2023 11:00,138,49,2,114.21,228.42,54,57.7,1,2023
445,19-01-2023 12:00,101,85,1,75.02,75.02,53,50.49,1,2023
446,19-01-2023 13:00,152,30,1,28.44,28.44,63,57.02,1,2023
447,19-01-2023 14:00,192,22,1,44.64,44.64,50,53.81,1,2023
448,19-01-2023 15:00,177,19,1,96.54,96.54,53,51.83,1,2023
449,19-01-2023 16:00,99,31,1,124.86,124.86,45,46.91,1,2023
450,19-01-2023 17:00,36,20,4,70.61,282.44,43,43.98,1,2023
451,19-01-2023 18:00,96,19,1,95.88,95.88,56,37.33,1,2023
452,19-01-2023 19:00,152,2,2,194.5,389,42,40.08,1,2023
453,19-01-2023 20:00,151,40,1,100.09,100.09,41,35.12,1,2023
454,19-01-2023 21:00,190,39,1,145.4,145.4,41,34.62,1,2023
455,19-01-2023 22:00,37,91,1,41.91,41.91,32,26.89,1,2023
456,19-01-2023 23:00,12,72,1,56.69,56.69,31,28.65,1,2023
457,20-01-2023 00:00,113,54,1,176.12,176.12,35,23.75,1,2023
458,20-01-2023 01:00,183,27,1,57.43,57.43,39,28.91,1,2023
459,20-01-2023 02:00,13,79,1,86.29,86.29,31,28.04,1,2023
460,20-01-2023 03:00,23,12,1,193.13,193.13,19,30.5,1,2023
461,20-01-2023 04:00,99,78,1,33.98,33.98,36,36.58,1,2023
462,20-01-2023 05:00,105,71,1,162.87,162.87,28,33.73,1,2023
463,20-01-2023 06:00,30,17,1,74.68,74.68,27,40.06,1,2023
464,20-01-2023 07:00,17,90,1,106.13,106.13,40,45.58,1,2023
465,20-01-2023 08:00,113,84,1,31.11,31.11,45,47.76,1,2023
466,20-01-2023 09:00,62,10,1,151.34,151.34,56,53.39,1,2023
467,20-01-2023 10:00,84,19,1,96.87,96.87,46,50.33,1,2023
468,20-01-2023 11:00,112,82,1,133.02,133.02,53,55.4,1,2023
469,20-01-2023 12:00,86,30,1,28.34,28.34,40,58.23,1,2023
470,20-01-2023 13:00,141,30,3,28.03,84.09,53,57.07,1,2023
471,20-01-2023 14:00,187,25,1,98.61,98.61,57,53.32,1,2023
472,20-01-2023 15:00,19,88,4,137.15,548.6,59,54.02,1,2023
473,20-01-2023 16:00,177,74,1,166.66,166.66,51,50.87,1,2023
474,20-01-2023 17:00,100,66,2,122,244,44,44.08,1,2023
475,20-01-2023 18:00,140,96,2,111.53,223.06,54,40.98,1,2023
476,20-01-2023 19:00,189,35,2,198.47,396.94,36,39.01,1,2023
477,20-01-2023 20:00,147,51,1,197.38,197.38,36,35.06,1,2023
478,20-01-2023 21:00,76,71,1,161.4,161.4,35,29.28,1,2023
479,20-01-2023 22:00,9,71,1,159.5,159.5,36,29.43,1,2023
480,20-01-2023 23:00,199,27,1,56.86,56.86,36,27.9,1,2023
481,21-01-2023 00:00,28,10,1,146.13,146.13,54,27.89,1,2023
482,21-01-2023 01:00,128,97,1,108.52,108.52,44,26.32,1,2023
483,21-01-2023 02:00,52,43,1,26.56,26.56,39,32.5,1,2023
484,21-01-2023 03:00,83,55,1,129.48,129.48,52,28.6,1,2023
485,21-01-2023 04:00,111,71,1,154.8,154.8,44,30.78,1,2023
486,21-01-2023 05:00,144,6,1,48.57,48.57,43,35.45,1,2023
487,21-01-2023 06:00,117,6,1,48.56,48.56,51,43.34,1,2023
488,21-01-2023 07:00,69,77,1,162.26,162.26,67,41.55,1,2023
489,21-01-2023 08:00,99,48,2,113.37,226.74,75,46.12,1,2023
490,21-01-2023 09:00,140,77,1,154,154,77,51.63,1,2023
491,21-01-2023 10:00,25,2,1,189.28,189.28,87,55.01,1,2023
492,21-01-2023 11:00,180,83,1,78.78,78.78,78,57.07,1,2023
493,21-01-2023 12:00,123,51,1,194.07,194.07,86,61.62,1,2023
494,21-01-2023 13:00,53,61,2,90.18,180.36,97,55.82,1,2023
495,21-01-2023 14:00,151,19,3,97.29,291.87,85,57.94,1,2023
496,21-01-2023 15:00,144,2,1,192.64,192.64,84,52.72,1,2023
497,21-01-2023 16:00,57,51,1,190.26,190.26,89,50.89,1,2023
498,21-01-2023 17:00,39,26,1,162.49,162.49,81,46.38,1,2023
499,21-01-2023 18:00,109,70,4,194.64,778.56,72,40.5,1,2023
500,21-01-2023 19:00,181,20,1,72.13,72.13,66,40.26,1,2023
501,21-01-2023 20:00,42,23,3,69.93,209.79,65,31.92,1,2023
502,21-01-2023 21:00,186,54,1,184.49,184.49,61,30.3,1,2023
503,21-01-2023 22:00,167,15,1,52.41,52.41,58,25.7,1,2023
504,21-01-2023 23:00,142,6,1,48.41,48.41,58,28.07,1,2023
505,22-01-2023 00:00,122,92,1,145.94,145.94,67,25.46,1,2023
506,22-01-2023 01:00,133,35,1,191.64,191.64,46,29.02,1,2023
507,22-01-2023 02:00,163,75,1,144.39,144.39,46,29.63,1,2023
508,22-01-2023 03:00,75,8,1,176.47,176.47,58,31.13,1,2023
509,22-01-2023 04:00,146,57,1,36.34,36.34,52,38.68,1,2023
510,22-01-2023 05:00,76,50,1,52.2,52.2,47,38.71,1,2023
511,22-01-2023 06:00,9,49,1,118.74,118.74,45,47.25,1,2023
512,22-01-2023 07:00,74,88,1,134.1,134.1,59,44.42,1,2023
513,22-01-2023 08:00,186,21,1,130.64,130.64,75,52.77,1,2023
514,22-01-2023 09:00,145,36,4,162.54,650.16,77,53.33,1,2023
515,22-01-2023 10:00,7,71,1,160.48,160.48,89,56.48,1,2023
516,22-01-2023 11:00,174,69,1,33.23,33.23,80,57.17,1,2023
517,22-01-2023 12:00,141,58,2,55.13,110.26,77,56.52,1,2023
518,22-01-2023 13:00,168,63,1,177.09,177.09,84,59.98,1,2023
519,22-01-2023 14:00,170,93,1,151.41,151.41,80,58.49,1,2023
520,22-01-2023 15:00,137,16,2,53.58,107.16,80,58.74,1,2023
521,22-01-2023 16:00,178,6,1,48.5,48.5,78,49.08,1,2023
522,22-01-2023 17:00,27,78,3,33.75,101.25,72,45.87,1,2023
523,22-01-2023 18:00,122,52,1,161.39,161.39,72,41.83,1,2023
524,22-01-2023 19:00,194,2,1,191.87,191.87,66,38.47,1,2023
525,22-01-2023 20:00,5,89,2,181.17,362.34,62,37.19,1,2023
526,22-01-2023 21:00,29,95,1,167.3,167.3,55,32,1,2023
527,22-01-2023 22:00,165,77,2,158.28,316.56,66,29.66,1,2023
528,22-01-2023 23:00,166,18,1,114.04,114.04,55,30.08,1,2023
529,23-01-2023 00:00,83,81,1,171.62,171.62,32,33.11,1,2023
530,23-01-2023 01:00,136,92,1,145.93,145.93,41,32.86,1,2023
531,23-01-2023 02:00,109,76,1,151.9,151.9,36,30.82,1,2023
532,23-01-2023 03:00,65,35,1,195.24,195.24,28,28.3,1,2023
533,23-01-2023 04:00,86,86,1,78.35,78.35,27,33.28,1,2023
534,23-01-2023 05:00,145,39,1,145.03,145.03,23,37.69,1,2023
535,23-01-2023 06:00,71,1,1,86.72,86.72,22,39.83,1,2023
536,23-01-2023 07:00,45,37,1,78.55,78.55,35,42.38,1,2023
537,23-01-2023 08:00,132,21,1,130.53,130.53,48,51.49,1,2023
538,23-01-2023 09:00,36,1,1,88.6,88.6,43,51.95,1,2023
539,23-01-2023 10:00,70,4,2,128.17,256.34,58,55.95,1,2023
540,23-01-2023 11:00,159,96,3,107.57,322.71,57,59.15,1,2023
541,23-01-2023 12:00,19,58,2,54.72,109.44,59,53.8,1,2023
542,23-01-2023 13:00,189,1,1,85.42,85.42,54,53.84,1,2023
543,23-01-2023 14:00,108,13,1,163.99,163.99,49,51.2,1,2023
544,23-01-2023 15:00,182,46,1,141.9,141.9,49,54.23,1,2023
545,23-01-2023 16:00,167,47,3,75.18,225.54,49,52.06,1,2023
546,23-01-2023 17:00,91,81,1,175.13,175.13,51,50.56,1,2023
547,23-01-2023 18:00,90,76,1,155.86,155.86,36,46.54,1,2023
548,23-01-2023 19:00,19,7,1,31.17,31.17,47,38.39,1,2023
549,23-01-2023 20:00,39,51,1,195.11,195.11,32,38.87,1,2023
550,23-01-2023 21:00,126,3,2,151.12,302.24,35,28.05,1,2023
551,23-01-2023 22:00,195,50,1,53.11,53.11,29,25.06,1,2023
552,23-01-2023 23:00,173,26,1,168.44,168.44,31,26.62,1,2023
553,24-01-2023 00:00,141,31,1,129.81,129.81,31,31.56,1,2023
554,24-01-2023 01:00,126,100,1,41.78,41.78,31,30.43,1,2023
555,24-01-2023 02:00,58,62,1,67.05,67.05,21,31.44,1,2023
556,24-01-2023 03:00,148,26,1,161.48,161.48,28,32.23,1,2023
557,24-01-2023 04:00,200,67,1,46.43,46.43,30,35.51,1,2023
558,24-01-2023 05:00,61,55,1,130.38,130.38,37,40.77,1,2023
559,24-01-2023 06:00,127,28,1,113.98,113.98,38,42.65,1,2023
560,24-01-2023 07:00,105,44,1,181.44,181.44,40,44.25,1,2023
561,24-01-2023 08:00,167,81,1,170.75,170.75,48,51.88,1,2023
562,24-01-2023 09:00,1,38,3,37.45,112.35,55,54.87,1,2023
563,24-01-2023 10:00,131,30,2,28.95,57.9,49,59.9,1,2023
564,24-01-2023 11:00,92,66,2,121.69,243.38,57,57.7,1,2023
565,24-01-2023 12:00,190,8,1,176.3,176.3,49,58.29,1,2023
566,24-01-2023 13:00,191,14,1,58.11,58.11,58,58.1,1,2023
567,24-01-2023 14:00,113,99,1,24.68,24.68,54,58.61,1,2023
568,24-01-2023 15:00,153,62,1,69.14,69.14,51,56.02,1,2023
569,24-01-2023 16:00,56,75,1,150.72,150.72,45,49.1,1,2023
570,24-01-2023 17:00,161,63,1,167.92,167.92,46,44.86,1,2023
571,24-01-2023 18:00,166,79,1,84.32,84.32,37,44,1,2023
572,24-01-2023 19:00,117,66,1,118.78,118.78,33,38.76,1,2023
573,24-01-2023 20:00,134,96,1,107.5,107.5,33,32.05,1,2023
574,24-01-2023 21:00,58,40,1,97.41,97.41,40,38.83,1,2023
575,24-01-2023 22:00,44,13,1,174.61,174.61,36,26.97,1,2023
576,24-01-2023 23:00,173,17,1,74.72,74.72,38,30.8,1,2023
577,25-01-2023 00:00,160,15,1,53.67,53.67,31,28.17,1,2023
578,25-01-2023 01:00,173,33,1,32.15,32.15,34,29.75,1,2023
579,25-01-2023 02:00,61,16,1,51.55,51.55,25,29.96,1,2023
580,25-01-2023 03:00,47,13,1,167.62,167.62,27,30.05,1,2023
581,25-01-2023 04:00,149,86,1,78.63,78.63,28,37.65,1,2023
582,25-01-2023 05:00,80,23,1,72.24,72.24,30,35.73,1,2023
583,25-01-2023 06:00,118,36,1,166.32,166.32,30,44.82,1,2023
584,25-01-2023 07:00,164,43,1,26.29,26.29,31,48.97,1,2023
585,25-01-2023 08:00,147,50,1,54.11,54.11,51,52.93,1,2023
586,25-01-2023 09:00,20,74,1,166.63,166.63,47,54.42,1,2023
587,25-01-2023 10:00,185,81,2,175.6,351.2,49,62.51,1,2023
588,25-01-2023 11:00,146,94,2,117.55,235.1,52,66.38,1,2023
589,25-01-2023 12:00,47,13,1,167.8,167.8,52,56.25,1,2023
590,25-01-2023 13:00,49,30,1,28.05,28.05,44,57.34,1,2023
591,25-01-2023 14:00,14,57,1,35.61,35.61,57,56.48,1,2023
592,25-01-2023 15:00,143,30,1,28.15,28.15,42,48.45,1,2023
593,25-01-2023 16:00,159,71,1,160.91,160.91,52,49.51,1,2023
594,25-01-2023 17:00,1,10,1,152.68,152.68,48,49.49,1,2023
595,25-01-2023 18:00,117,99,3,23.92,71.76,39,48.31,1,2023
596,25-01-2023 19:00,54,66,1,117.22,117.22,38,35.38,1,2023
597,25-01-2023 20:00,118,94,1,118.93,118.93,35,41.84,1,2023
598,25-01-2023 21:00,3,83,1,77.43,77.43,47,32.08,1,2023
599,25-01-2023 22:00,144,39,1,141.65,141.65,31,32.81,1,2023
600,25-01-2023 23:00,185,37,1,73.25,73.25,36,27.99,1,2023
601,26-01-2023 00:00,12,3,1,152.47,152.47,38,31.16,1,2023
602,26-01-2023 01:00,74,89,1,179.12,179.12,30,27.2,1,2023
603,26-01-2023 02:00,16,34,1,189.66,189.66,40,29.91,1,2023
604,26-01-2023 03:00,200,86,1,79.01,79.01,33,31.59,1,2023
605,26-01-2023 04:00,102,38,1,36.5,36.5,34,32.33,1,2023
606,26-01-2023 05:00,152,14,1,57.04,57.04,35,36.34,1,2023
607,26-01-2023 06:00,156,64,1,84.82,84.82,39,42.62,1,2023
608,26-01-2023 07:00,117,39,1,140.23,140.23,42,48.22,1,2023
609,26-01-2023 08:00,8,54,1,173.68,173.68,43,52.9,1,2023
610,26-01-2023 09:00,122,2,1,197.26,197.26,53,57.32,1,2023
611,26-01-2023 10:00,92,96,1,109.63,109.63,54,55.16,1,2023
612,26-01-2023 11:00,164,43,1,26.72,26.72,54,58.04,1,2023
613,26-01-2023 12:00,90,53,2,186.37,372.74,49,60.68,1,2023
614,26-01-2023 13:00,136,3,1,147.56,147.56,49,55.75,1,2023
615,26-01-2023 14:00,186,41,3,42.21,126.63,52,54.12,1,2023
616,26-01-2023 15:00,60,8,1,172.03,172.03,45,55.61,1,2023
617,26-01-2023 16:00,178,90,1,107.14,107.14,50,53.11,1,2023
618,26-01-2023 17:00,28,96,1,109.4,109.4,43,47.57,1,2023
619,26-01-2023 18:00,101,75,2,147.8,295.6,47,43.55,1,2023
620,26-01-2023 19:00,41,63,2,169.87,339.74,50,39.27,1,2023
621,26-01-2023 20:00,192,65,1,73.44,73.44,48,37.86,1,2023
622,26-01-2023 21:00,155,79,1,85.63,85.63,32,35.31,1,2023
623,26-01-2023 22:00,191,4,1,127.24,127.24,39,31.42,1,2023
624,26-01-2023 23:00,145,68,1,164.85,164.85,32,30.38,1,2023
625,27-01-2023 00:00,161,92,1,145.8,145.8,31,26.37,1,2023
626,27-01-2023 01:00,157,10,1,145.9,145.9,30,27.65,1,2023
627,27-01-2023 02:00,141,75,1,150.91,150.91,31,31.28,1,2023
628,27-01-2023 03:00,46,50,1,53.32,53.32,29,33.42,1,2023
629,27-01-2023 04:00,35,23,1,73.7,73.7,29,34.62,1,2023
630,27-01-2023 05:00,134,61,1,88.36,88.36,36,39.91,1,2023
631,27-01-2023 06:00,82,47,1,77.4,77.4,33,43.07,1,2023
632,27-01-2023 07:00,115,3,1,151.16,151.16,39,47.34,1,2023
633,27-01-2023 08:00,197,17,3,75.1,225.3,50,51.76,1,2023
634,27-01-2023 09:00,47,22,1,45.16,45.16,48,53.54,1,2023
635,27-01-2023 10:00,153,91,1,41.68,41.68,49,56.89,1,2023
636,27-01-2023 11:00,194,16,1,52.89,52.89,55,58.84,1,2023
637,27-01-2023 12:00,10,80,2,41.91,83.82,60,61.82,1,2023
638,27-01-2023 13:00,56,3,1,147.19,147.19,48,56.83,1,2023
639,27-01-2023 14:00,30,52,2,161.22,322.44,55,55.47,1,2023
640,27-01-2023 15:00,109,33,3,31.29,93.87,48,58.3,1,2023
641,27-01-2023 16:00,5,42,1,107.04,107.04,54,50.21,1,2023
642,27-01-2023 17:00,119,2,1,199.3,199.3,47,49.94,1,2023
643,27-01-2023 18:00,33,39,1,140.44,140.44,42,41.82,1,2023
644,27-01-2023 19:00,118,46,1,134.19,134.19,54,40.43,1,2023
645,27-01-2023 20:00,65,48,1,115.78,115.78,39,35.02,1,2023
646,27-01-2023 21:00,146,27,1,55.39,55.39,36,31.99,1,2023
647,27-01-2023 22:00,177,15,1,54.07,54.07,31,29.72,1,2023
648,27-01-2023 23:00,11,7,1,29.09,29.09,26,27.25,1,2023
649,28-01-2023 00:00,85,57,1,37.26,37.26,58,31.85,1,2023
650,28-01-2023 01:00,26,42,1,111.19,111.19,48,32.66,1,2023
651,28-01-2023 02:00,63,9,1,127.67,127.67,53,30.51,1,2023
652,28-01-2023 03:00,86,6,1,46.41,46.41,51,35.65,1,2023
653,28-01-2023 04:00,59,57,1,34.97,34.97,48,39.45,1,2023
654,28-01-2023 05:00,27,76,1,149.13,149.13,38,40.16,1,2023
655,28-01-2023 06:00,177,30,1,28.76,28.76,51,50.02,1,2023
656,28-01-2023 07:00,161,55,2,125.42,250.84,67,46.27,1,2023
657,28-01-2023 08:00,98,84,1,30.15,30.15,74,48.09,1,2023
658,28-01-2023 09:00,105,84,1,31.58,31.58,81,52.98,1,2023
659,28-01-2023 10:00,99,54,1,184.68,184.68,88,61.43,1,2023
660,28-01-2023 11:00,129,27,1,58.4,58.4,79,60.3,1,2023
661,28-01-2023 12:00,149,84,1,30.8,30.8,87,54.33,1,2023
662,28-01-2023 13:00,55,59,2,27.62,55.24,87,56.23,1,2023
663,28-01-2023 14:00,6,7,2,28.64,57.28,89,59.91,1,2023
664,28-01-2023 15:00,197,40,5,96.16,480.8,75,55.98,1,2023
665,28-01-2023 16:00,95,94,1,118.45,118.45,82,55.87,1,2023
666,28-01-2023 17:00,133,72,1,54.77,54.77,86,49.08,1,2023
667,28-01-2023 18:00,102,2,1,189.09,189.09,73,45.46,1,2023
668,28-01-2023 19:00,3,14,1,58.91,58.91,62,39.22,1,2023
669,28-01-2023 20:00,181,10,2,148.96,297.92,62,34.53,1,2023
670,28-01-2023 21:00,23,50,1,52.72,52.72,67,32.99,1,2023
671,28-01-2023 22:00,53,18,1,114.49,114.49,51,37.54,1,2023
672,28-01-2023 23:00,165,18,1,111.35,111.35,57,27.45,1,2023
673,29-01-2023 00:00,83,16,1,52.41,52.41,51,29.22,1,2023
674,29-01-2023 01:00,145,52,1,155.4,155.4,48,26.75,1,2023
675,29-01-2023 02:00,85,69,1,32.93,32.93,55,35.21,1,2023
676,29-01-2023 03:00,78,52,1,165.44,165.44,58,29.46,1,2023
677,29-01-2023 04:00,110,31,1,129.74,129.74,40,35.88,1,2023
678,29-01-2023 05:00,1,84,1,31.07,31.07,56,45.01,1,2023
679,29-01-2023 06:00,51,23,1,73.28,73.28,51,48.43,1,2023
680,29-01-2023 07:00,173,96,2,108.02,216.04,66,51.51,1,2023
681,29-01-2023 08:00,4,42,1,112.81,112.81,65,53.06,1,2023
682,29-01-2023 09:00,190,81,1,176.6,176.6,74,55.64,1,2023
683,29-01-2023 10:00,193,62,1,67.24,67.24,85,53.29,1,2023
684,29-01-2023 11:00,113,77,3,163.02,489.06,84,60.81,1,2023
685,29-01-2023 12:00,32,50,2,53.93,107.86,87,57.88,1,2023
686,29-01-2023 13:00,34,77,4,160.31,641.24,89,64.81,1,2023
687,29-01-2023 14:00,92,81,1,178.26,178.26,78,57.33,1,2023
688,29-01-2023 15:00,95,15,2,53.5,107,84,55.46,1,2023
689,29-01-2023 16:00,72,90,1,106.08,106.08,71,51.81,1,2023
690,29-01-2023 17:00,39,44,1,183.09,183.09,83,54.43,1,2023
691,29-01-2023 18:00,154,92,1,151.07,151.07,78,48.11,1,2023
692,29-01-2023 19:00,162,42,1,108.75,108.75,77,41.73,1,2023
693,29-01-2023 20:00,182,45,1,68.35,68.35,67,37.1,1,2023
694,29-01-2023 21:00,118,94,2,122.24,244.48,59,32.72,1,2023
695,29-01-2023 22:00,3,35,1,194.54,194.54,53,32.29,1,2023
696,29-01-2023 23:00,123,22,1,45.68,45.68,52,29.65,1,2023
697,30-01-2023 00:00,50,74,1,167.31,167.31,37,30.47,1,2023
698,30-01-2023 01:00,12,75,1,150.98,150.98,41,36.17,1,2023
699,30-01-2023 02:00,193,38,1,38.29,38.29,37,31.83,1,2023
700,30-01-2023 03:00,54,97,1,114.26,114.26,33,37.21,1,2023
701,30-01-2023 04:00,133,70,1,184.76,184.76,28,37.15,1,2023
702,30-01-2023 05:00,57,64,1,85.67,85.67,29,41.24,1,2023
703,30-01-2023 06:00,145,7,1,30.71,30.71,29,46.32,1,2023
704,30-01-2023 07:00,112,44,1,192.6,192.6,37,50.55,1,2023
705,30-01-2023 08:00,47,76,1,147.29,147.29,40,49.12,1,2023
706,30-01-2023 09:00,151,7,1,30.33,30.33,54,55.61,1,2023
707,30-01-2023 10:00,85,66,2,114.05,228.1,50,56.93,1,2023
708,30-01-2023 11:00,142,60,1,77.42,77.42,49,59.67,1,2023
709,30-01-2023 12:00,66,1,2,90.14,180.28,59,63.18,1,2023
710,30-01-2023 13:00,75,62,1,66.55,66.55,45,59.27,1,2023
711,30-01-2023 14:00,179,87,1,147.12,147.12,56,61.4,1,2023
712,30-01-2023 15:00,103,89,2,181.78,363.56,48,58.27,1,2023
713,30-01-2023 16:00,166,18,1,114.9,114.9,49,50.72,1,2023
714,30-01-2023 17:00,192,7,1,30.26,30.26,41,52.47,1,2023
715,30-01-2023 18:00,38,54,1,171.78,171.78,47,44.79,1,2023
716,30-01-2023 19:00,50,67,1,46.52,46.52,35,41.29,1,2023
717,30-01-2023 20:00,98,93,1,156.2,156.2,43,36.9,1,2023
718,30-01-2023 21:00,82,10,1,144.44,144.44,44,36.78,1,2023
719,30-01-2023 22:00,30,61,1,90.54,90.54,27,36.92,1,2023
720,30-01-2023 23:00,79,59,1,28.85,28.85,34,31.41,1,2023
721,31-01-2023 00:00,91,59,1,27.99,27.99,34,34.89,1,2023
722,31-01-2023 01:00,179,69,1,32.99,32.99,35,34.97,1,2023
723,31-01-2023 02:00,191,63,1,169.29,169.29,28,30.1,1,2023
724,31-01-2023 03:00,52,98,1,97.7,97.7,31,37.23,1,2023
725,31-01-2023 04:00,166,8,1,177.58,177.58,33,37.44,1,2023
726,31-01-2023 05:00,79,78,1,33.17,33.17,32,42.13,1,2023
727,31-01-2023 06:00,30,55,1,130.76,130.76,29,43.35,1,2023
728,31-01-2023 07:00,106,6,1,47.24,47.24,35,48.13,1,2023
729,31-01-2023 08:00,51,1,1,87.12,87.12,46,52.67,1,2023
730,31-01-2023 09:00,81,56,1,185.28,185.28,45,55.61,1,2023
731,31-01-2023 10:00,133,97,2,110.57,221.14,52,59.12,1,2023
732,31-01-2023 11:00,29,75,2,148.3,296.6,52,62.28,1,2023
